"group1","group2","group3","group4","group5","group6","temp","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.9304e+14,1.1424e+15,2.803e+15,1.8684e+15,1.1151e+15,2.1393e+14,1008.7,1,17.089,17.089,94,0
2.929e+14,1.1419e+15,2.8018e+15,1.8676e+15,1.1146e+15,2.1383e+14,1008.6,1,17.251,17.251,94,0
2.9277e+14,1.1413e+15,2.8005e+15,1.8667e+15,1.1141e+15,2.1373e+14,1008.6,1,17.414,17.414,94,0
2.9263e+14,1.1408e+15,2.7992e+15,1.8659e+15,1.1136e+15,2.1364e+14,1008.6,1,17.577,17.577,94,0
2.925e+14,1.1403e+15,2.7979e+15,1.865e+15,1.1131e+15,2.1354e+14,1008.5,1,17.74,17.74,94,0
2.9237e+14,1.1398e+15,2.7966e+15,1.8642e+15,1.1125e+15,2.1344e+14,1008.5,1,17.903,17.903,94,0
2.9223e+14,1.1392e+15,2.7953e+15,1.8633e+15,1.112e+15,2.1334e+14,1008.4,1,18.065,18.065,94,0
2.9206e+14,1.1386e+15,2.7937e+15,1.8622e+15,1.1114e+15,2.1322e+14,1008.4,1,18.228,18.228,94,0
2.9189e+14,1.1379e+15,2.792e+15,1.8611e+15,1.1107e+15,2.1309e+14,1008.3,1,18.391,18.391,94,0
2.9172e+14,1.1372e+15,2.7904e+15,1.86e+15,1.1101e+15,2.1297e+14,1008.3,1,18.553,18.553,94,0
2.9154e+14,1.1366e+15,2.7888e+15,1.8589e+15,1.1094e+15,2.1285e+14,1008.2,1,18.716,18.716,94,0
2.9137e+14,1.1359e+15,2.7871e+15,1.8578e+15,1.1088e+15,2.1272e+14,1008.1,1,18.879,18.879,94,0
2.912e+14,1.1352e+15,2.7855e+15,1.8567e+15,1.1081e+15,2.126e+14,1008.1,1,19.042,19.042,94,0
2.9103e+14,1.1346e+15,2.7839e+15,1.8557e+15,1.1075e+15,2.1248e+14,1008,1,19.205,19.205,94,0
2.9086e+14,1.1339e+15,2.7823e+15,1.8546e+15,1.1068e+15,2.1235e+14,1008,1,19.367,19.367,94,0
2.9069e+14,1.1332e+15,2.7806e+15,1.8535e+15,1.1062e+15,2.1223e+14,1007.9,1,19.53,19.53,94,0
2.9052e+14,1.1326e+15,2.779e+15,1.8524e+15,1.1055e+15,2.1211e+14,1007.9,1,19.693,19.693,94,0
2.9035e+14,1.1319e+15,2.7774e+15,1.8513e+15,1.1049e+15,2.1198e+14,1007.8,1,19.855,19.855,94,0
2.9018e+14,1.1313e+15,2.7757e+15,1.8502e+15,1.1042e+15,2.1186e+14,1007.8,1,20.018,20.018,94,0
2.9001e+14,1.1306e+15,2.7741e+15,1.8491e+15,1.1036e+15,2.1174e+14,1007.7,1,20.181,20.181,94,0
2.8984e+14,1.1299e+15,2.7725e+15,1.848e+15,1.1029e+15,2.1161e+14,1007.7,1,20.344,20.344,94,0
2.8967e+14,1.1293e+15,2.7708e+15,1.8469e+15,1.1023e+15,2.1149e+14,1007.6,1,20.507,20.507,94,0
2.895e+14,1.1286e+15,2.7692e+15,1.8459e+15,1.1016e+15,2.1137e+14,1007.5,1,20.669,20.669,94,0
2.8933e+14,1.1279e+15,2.7676e+15,1.8448e+15,1.101e+15,2.1124e+14,1007.5,1,20.832,20.832,94,0
2.8916e+14,1.1273e+15,2.7659e+15,1.8437e+15,1.1003e+15,2.1112e+14,1007.4,1,20.995,20.995,94,0
2.8899e+14,1.1266e+15,2.7643e+15,1.8426e+15,1.0997e+15,2.11e+14,1007.4,1,21.157,21.157,94,0
2.8882e+14,1.1259e+15,2.7627e+15,1.8415e+15,1.099e+15,2.1087e+14,1007.3,1,21.32,21.32,94,0
2.8865e+14,1.1253e+15,2.761e+15,1.8404e+15,1.0984e+15,2.1075e+14,1007.3,1,21.483,21.483,94,0
2.8847e+14,1.1246e+15,2.7594e+15,1.8393e+15,1.0977e+15,2.1063e+14,1007.2,1,21.646,21.646,94,0
2.883e+14,1.1239e+15,2.7578e+15,1.8382e+15,1.0971e+15,2.105e+14,1007.2,1,21.809,21.809,94,0
2.8813e+14,1.1233e+15,2.7561e+15,1.8372e+15,1.0964e+15,2.1038e+14,1007.1,1,21.971,21.971,94,0
2.8796e+14,1.1226e+15,2.7545e+15,1.8361e+15,1.0958e+15,2.1026e+14,1007.1,1,22.134,22.134,94,0
2.8779e+14,1.122e+15,2.7529e+15,1.835e+15,1.0951e+15,2.1013e+14,1007,1,22.297,22.297,94,0
2.8762e+14,1.1213e+15,2.7513e+15,1.8339e+15,1.0945e+15,2.1001e+14,1006.9,1,22.459,22.459,94,0
2.8744e+14,1.1206e+15,2.7495e+15,1.8327e+15,1.0938e+15,2.0987e+14,1006.9,1,22.622,22.622,94,0
2.8723e+14,1.1198e+15,2.7475e+15,1.8314e+15,1.093e+15,2.0972e+14,1006.8,1,22.785,22.785,94,0
2.8702e+14,1.119e+15,2.7455e+15,1.8301e+15,1.0922e+15,2.0957e+14,1006.7,1,22.948,22.948,94,0
2.8682e+14,1.1181e+15,2.7435e+15,1.8287e+15,1.0914e+15,2.0942e+14,1006.7,1,23.111,23.111,94,0
2.8661e+14,1.1173e+15,2.7416e+15,1.8274e+15,1.0906e+15,2.0928e+14,1006.6,1,23.273,23.273,94,0
2.864e+14,1.1165e+15,2.7396e+15,1.8261e+15,1.0899e+15,2.0913e+14,1006.5,1,23.436,23.436,94,0
2.862e+14,1.1157e+15,2.7376e+15,1.8248e+15,1.0891e+15,2.0898e+14,1006.5,1,23.599,23.599,94,0
2.8599e+14,1.1149e+15,2.7356e+15,1.8235e+15,1.0883e+15,2.0883e+14,1006.4,1,23.761,23.761,94,0
2.8578e+14,1.1141e+15,2.7337e+15,1.8222e+15,1.0875e+15,2.0868e+14,1006.3,1,23.924,23.924,94,0
2.8558e+14,1.1133e+15,2.7317e+15,1.8208e+15,1.0867e+15,2.0853e+14,1006.3,1,24.087,24.087,94,0
2.8537e+14,1.1125e+15,2.7297e+15,1.8195e+15,1.0859e+15,2.0838e+14,1006.2,1,24.25,24.25,94,0
2.8516e+14,1.1117e+15,2.7277e+15,1.8182e+15,1.0851e+15,2.0823e+14,1006.2,1,24.413,24.413,94,0
2.8496e+14,1.1109e+15,2.7258e+15,1.8169e+15,1.0844e+15,2.0808e+14,1006.1,1,24.575,24.575,94,0
2.8475e+14,1.1101e+15,2.7238e+15,1.8156e+15,1.0836e+15,2.0793e+14,1006,1,24.738,24.738,94,0
2.8454e+14,1.1093e+15,2.7218e+15,1.8142e+15,1.0828e+15,2.0778e+14,1006,1,24.901,24.901,94,0
2.8434e+14,1.1085e+15,2.7198e+15,1.8129e+15,1.082e+15,2.0763e+14,1005.9,1,25.063,25.063,94,0
2.8413e+14,1.1077e+15,2.7179e+15,1.8116e+15,1.0812e+15,2.0748e+14,1005.8,1,25.226,25.226,94,0
2.8392e+14,1.1069e+15,2.7159e+15,1.8103e+15,1.0804e+15,2.0733e+14,1005.8,1,25.389,25.389,94,0
2.8372e+14,1.1061e+15,2.7139e+15,1.809e+15,1.0796e+15,2.0718e+14,1005.7,1,25.552,25.552,94,0
2.8351e+14,1.1053e+15,2.7119e+15,1.8077e+15,1.0789e+15,2.0703e+14,1005.6,1,25.715,25.715,94,0
2.833e+14,1.1045e+15,2.71e+15,1.8063e+15,1.0781e+15,2.0688e+14,1005.6,1,25.877,25.877,94,0
2.831e+14,1.1037e+15,2.708e+15,1.805e+15,1.0773e+15,2.0673e+14,1005.5,1,26.04,26.04,94,0
2.8289e+14,1.1029e+15,2.706e+15,1.8037e+15,1.0765e+15,2.0658e+14,1005.4,1,26.203,26.203,94,0
2.8268e+14,1.102e+15,2.704e+15,1.8024e+15,1.0757e+15,2.0643e+14,1005.4,1,26.365,26.365,94,0
2.8248e+14,1.1012e+15,2.7021e+15,1.8011e+15,1.0749e+15,2.0629e+14,1005.3,1,26.528,26.528,94,0
2.8227e+14,1.1004e+15,2.7001e+15,1.7998e+15,1.0741e+15,2.0614e+14,1005.2,1,26.691,26.691,94,0
2.8206e+14,1.0996e+15,2.6981e+15,1.7984e+15,1.0734e+15,2.0599e+14,1005.2,1,26.854,26.854,94,0
2.8186e+14,1.0988e+15,2.6961e+15,1.7971e+15,1.0726e+15,2.0584e+14,1005.1,1,27.017,27.017,94,0
