"group1","group2","group3","group4","group5","group6","temp","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.734e+14,1.0764e+15,2.6422e+15,1.7894e+15,1.1088e+15,2.5192e+14,1010.6,1,33.852,33.852,94,0
2.7313e+14,1.0753e+15,2.6395e+15,1.7876e+15,1.1077e+15,2.5167e+14,1010.5,1,34.015,34.015,94,0
2.7285e+14,1.0742e+15,2.6369e+15,1.7858e+15,1.1065e+15,2.5142e+14,1010.4,1,34.178,34.178,94,0
2.7258e+14,1.0731e+15,2.6342e+15,1.7839e+15,1.1054e+15,2.5117e+14,1010.3,1,34.34,34.34,94,0
2.723e+14,1.072e+15,2.6315e+15,1.7821e+15,1.1043e+15,2.5092e+14,1010.2,1,34.503,34.503,94,0
2.7203e+14,1.071e+15,2.6289e+15,1.7803e+15,1.1032e+15,2.5067e+14,1010.1,1,34.666,34.666,94,0
2.7175e+14,1.0699e+15,2.6262e+15,1.7785e+15,1.1021e+15,2.5042e+14,1010,1,34.828,34.828,94,0
2.7147e+14,1.0688e+15,2.6235e+15,1.7767e+15,1.1009e+15,2.5017e+14,1009.9,1,34.991,34.991,94,0
2.712e+14,1.0677e+15,2.6209e+15,1.7749e+15,1.0998e+15,2.4991e+14,1009.9,1,35.154,35.154,94,0
2.7092e+14,1.0666e+15,2.6182e+15,1.7731e+15,1.0987e+15,2.4966e+14,1009.8,1,35.317,35.317,94,0
2.7065e+14,1.0655e+15,2.6155e+15,1.7713e+15,1.0976e+15,2.4941e+14,1009.7,1,35.479,35.479,94,0
2.7037e+14,1.0644e+15,2.6129e+15,1.7695e+15,1.0965e+15,2.4916e+14,1009.6,1,35.642,35.642,94,0
2.701e+14,1.0634e+15,2.6102e+15,1.7677e+15,1.0954e+15,2.4891e+14,1009.5,1,35.805,35.805,94,0
2.6982e+14,1.0623e+15,2.6075e+15,1.7659e+15,1.0942e+15,2.4866e+14,1009.4,1,35.968,35.968,94,0
2.6954e+14,1.0612e+15,2.6048e+15,1.764e+15,1.0931e+15,2.484e+14,1009.3,1,36.131,36.131,94,0
2.6923e+14,1.0599e+15,2.6018e+15,1.762e+15,1.0918e+15,2.4812e+14,1009.2,1,36.293,36.293,94,0
2.6892e+14,1.0587e+15,2.5988e+15,1.76e+15,1.0906e+15,2.4784e+14,1009.1,1,36.456,36.456,94,0
2.6861e+14,1.0575e+15,2.5958e+15,1.7579e+15,1.0893e+15,2.4755e+14,1009,1,36.619,36.619,94,0
2.683e+14,1.0563e+15,2.5929e+15,1.7559e+15,1.0881e+15,2.4727e+14,1008.9,1,36.782,36.782,94,0
2.68e+14,1.0551e+15,2.5899e+15,1.7539e+15,1.0868e+15,2.4699e+14,1008.8,1,36.944,36.944,94,0
2.6769e+14,1.0539e+15,2.5869e+15,1.7519e+15,1.0856e+15,2.4671e+14,1008.7,1,37.107,37.107,94,0
2.6738e+14,1.0527e+15,2.5839e+15,1.7499e+15,1.0843e+15,2.4643e+14,1008.6,1,37.27,37.27,94,0
2.6707e+14,1.0514e+15,2.5809e+15,1.7478e+15,1.0831e+15,2.4615e+14,1008.5,1,37.432,37.432,94,0
2.6676e+14,1.0502e+15,2.5779e+15,1.7458e+15,1.0818e+15,2.4587e+14,1008.4,1,37.595,37.595,94,0
2.6646e+14,1.049e+15,2.575e+15,1.7438e+15,1.0806e+15,2.4558e+14,1008.3,1,37.758,37.758,94,0
2.6615e+14,1.0478e+15,2.572e+15,1.7418e+15,1.0793e+15,2.453e+14,1008.2,1,37.921,37.921,94,0
2.6584e+14,1.0466e+15,2.569e+15,1.7398e+15,1.0781e+15,2.4502e+14,1008.1,1,38.083,38.083,94,0
2.6553e+14,1.0454e+15,2.566e+15,1.7377e+15,1.0768e+15,2.4474e+14,1008,1,38.246,38.246,94,0
2.6522e+14,1.0442e+15,2.563e+15,1.7357e+15,1.0756e+15,2.4446e+14,1007.9,1,38.409,38.409,94,0
2.6491e+14,1.043e+15,2.56e+15,1.7337e+15,1.0743e+15,2.4418e+14,1007.8,1,38.572,38.572,94,0
2.6461e+14,1.0417e+15,2.5571e+15,1.7317e+15,1.0731e+15,2.439e+14,1007.7,1,38.735,38.735,94,0
2.643e+14,1.0405e+15,2.5541e+15,1.7296e+15,1.0718e+15,2.4362e+14,1007.6,1,38.897,38.897,94,0
2.6399e+14,1.0393e+15,2.5511e+15,1.7276e+15,1.0705e+15,2.4333e+14,1007.5,1,39.06,39.06,94,0
2.6368e+14,1.0381e+15,2.5481e+15,1.7256e+15,1.0693e+15,2.4305e+14,1007.4,1,39.223,39.223,94,0
2.6337e+14,1.0369e+15,2.5451e+15,1.7236e+15,1.068e+15,2.4277e+14,1007.3,1,39.386,39.386,94,0
2.6307e+14,1.0357e+15,2.5421e+15,1.7216e+15,1.0668e+15,2.4249e+14,1007.2,1,39.548,39.548,94,0
2.6276e+14,1.0345e+15,2.5392e+15,1.7195e+15,1.0655e+15,2.4221e+14,1007.1,1,39.711,39.711,94,0
2.6245e+14,1.0332e+15,2.5362e+15,1.7175e+15,1.0643e+15,2.4193e+14,1007.1,1,39.874,39.874,94,0
2.6214e+14,1.032e+15,2.5332e+15,1.7155e+15,1.063e+15,2.4165e+14,1007,1,40.036,40.036,94,0
2.6183e+14,1.0308e+15,2.5302e+15,1.7135e+15,1.0618e+15,2.4137e+14,1006.9,1,40.199,40.199,94,0
2.6152e+14,1.0296e+15,2.5272e+15,1.7115e+15,1.0605e+15,2.4108e+14,1006.8,1,40.362,40.362,94,0
2.6122e+14,1.0284e+15,2.5242e+15,1.7094e+15,1.0593e+15,2.408e+14,1006.7,1,40.525,40.525,94,0
2.6089e+14,1.0271e+15,2.5211e+15,1.7073e+15,1.058e+15,2.405e+14,1006.6,1,40.688,40.688,94,0
2.6055e+14,1.0258e+15,2.5178e+15,1.7051e+15,1.0566e+15,2.4019e+14,1006.4,1,40.85,40.85,94,0
2.6021e+14,1.0244e+15,2.5145e+15,1.7028e+15,1.0552e+15,2.3988e+14,1006.3,1,41.013,41.013,94,0
2.5987e+14,1.0231e+15,2.5112e+15,1.7006e+15,1.0538e+15,2.3957e+14,1006.2,1,41.176,41.176,94,0
2.5953e+14,1.0218e+15,2.5079e+15,1.6984e+15,1.0524e+15,2.3926e+14,1006.1,1,41.339,41.339,94,0
2.5919e+14,1.0204e+15,2.5046e+15,1.6962e+15,1.0511e+15,2.3895e+14,1006,1,41.501,41.501,94,0
2.5885e+14,1.0191e+15,2.5014e+15,1.6939e+15,1.0497e+15,2.3864e+14,1005.9,1,41.664,41.664,94,0
2.5851e+14,1.0178e+15,2.4981e+15,1.6917e+15,1.0483e+15,2.3833e+14,1005.8,1,41.827,41.827,94,0
2.5817e+14,1.0164e+15,2.4948e+15,1.6895e+15,1.0469e+15,2.3802e+14,1005.7,1,41.989,41.989,94,0
2.5783e+14,1.0151e+15,2.4915e+15,1.6873e+15,1.0455e+15,2.3771e+14,1005.6,1,42.152,42.152,94,0
2.5749e+14,1.0137e+15,2.4882e+15,1.685e+15,1.0442e+15,2.374e+14,1005.5,1,42.315,42.315,94,0
2.5715e+14,1.0124e+15,2.4849e+15,1.6828e+15,1.0428e+15,2.3709e+14,1005.4,1,42.478,42.478,94,0
2.5682e+14,1.0111e+15,2.4816e+15,1.6806e+15,1.0414e+15,2.3678e+14,1005.2,1,42.64,42.64,94,0
2.5648e+14,1.0097e+15,2.4784e+15,1.6783e+15,1.04e+15,2.3647e+14,1005.1,1,42.803,42.803,94,0
2.5614e+14,1.0084e+15,2.4751e+15,1.6761e+15,1.0387e+15,2.3616e+14,1005,1,42.966,42.966,94,0
2.558e+14,1.0071e+15,2.4718e+15,1.6739e+15,1.0373e+15,2.3585e+14,1004.9,1,43.129,43.129,94,0
2.5546e+14,1.0057e+15,2.4685e+15,1.6717e+15,1.0359e+15,2.3554e+14,1004.8,1,43.292,43.292,94,0
2.5512e+14,1.0044e+15,2.4652e+15,1.6694e+15,1.0345e+15,2.3523e+14,1004.7,1,43.454,43.454,94,0
2.5478e+14,1.003e+15,2.4619e+15,1.6672e+15,1.0331e+15,2.3492e+14,1004.6,1,43.617,43.617,94,0
2.5444e+14,1.0017e+15,2.4586e+15,1.665e+15,1.0318e+15,2.3461e+14,1004.5,1,43.78,43.78,94,0
2.541e+14,1.0004e+15,2.4554e+15,1.6628e+15,1.0304e+15,2.343e+14,1004.4,1,43.943,43.943,94,0
2.5376e+14,9.9904e+14,2.4521e+15,1.6605e+15,1.029e+15,2.3399e+14,1004.3,1,44.105,44.105,94,0
2.5342e+14,9.977e+14,2.4488e+15,1.6583e+15,1.0276e+15,2.3368e+14,1004.2,1,44.268,44.268,94,0
2.5308e+14,9.9637e+14,2.4455e+15,1.6561e+15,1.0262e+15,2.3337e+14,1004.1,1,44.431,44.431,94,0
2.5274e+14,9.9503e+14,2.4422e+15,1.6539e+15,1.0249e+15,2.3306e+14,1003.9,1,44.593,44.593,94,0
2.524e+14,9.9369e+14,2.4389e+15,1.6516e+15,1.0235e+15,2.3275e+14,1003.8,1,44.756,44.756,94,0
2.5206e+14,9.9236e+14,2.4356e+15,1.6494e+15,1.0221e+15,2.3244e+14,1003.7,1,44.919,44.919,94,0
2.5172e+14,9.9102e+14,2.4324e+15,1.6472e+15,1.0207e+15,2.3213e+14,1003.6,1,45.082,45.082,94,0
2.5136e+14,9.8958e+14,2.4288e+15,1.6448e+15,1.0192e+15,2.3179e+14,1003.5,1,45.244,45.244,94,0
2.5099e+14,9.8812e+14,2.4252e+15,1.6424e+15,1.0177e+15,2.3146e+14,1003.4,1,45.407,45.407,94,0
2.5062e+14,9.8667e+14,2.4217e+15,1.6399e+15,1.0162e+15,2.3112e+14,1003.3,1,45.57,45.57,94,0
2.5025e+14,9.8522e+14,2.4181e+15,1.6375e+15,1.0147e+15,2.3078e+14,1003.1,1,45.733,45.733,94,0
2.4988e+14,9.8376e+14,2.4145e+15,1.6351e+15,1.0132e+15,2.3044e+14,1003,1,45.896,45.896,94,0
2.4951e+14,9.8231e+14,2.4109e+15,1.6327e+15,1.0117e+15,2.3011e+14,1002.9,1,46.058,46.058,94,0
2.4914e+14,9.8085e+14,2.4074e+15,1.6302e+15,1.0102e+15,2.2977e+14,1002.8,1,46.221,46.221,94,0
2.4877e+14,9.794e+14,2.4038e+15,1.6278e+15,1.0087e+15,2.2943e+14,1002.7,1,46.384,46.384,94,0
2.484e+14,9.7795e+14,2.4002e+15,1.6254e+15,1.0072e+15,2.2909e+14,1002.6,1,46.547,46.547,94,0
2.4803e+14,9.7649e+14,2.3967e+15,1.623e+15,1.0057e+15,2.2876e+14,1002.4,1,46.709,46.709,94,0
2.4766e+14,9.7504e+14,2.3931e+15,1.6206e+15,1.0042e+15,2.2842e+14,1002.3,1,46.872,46.872,94,0
2.4729e+14,9.7358e+14,2.3895e+15,1.6181e+15,1.0027e+15,2.2808e+14,1002.2,1,47.035,47.035,94,0
2.4693e+14,9.7213e+14,2.3859e+15,1.6157e+15,1.0012e+15,2.2774e+14,1002.1,1,47.197,47.197,94,0
2.4656e+14,9.7068e+14,2.3824e+15,1.6133e+15,9.9975e+14,2.274e+14,1002,1,47.36,47.36,94,0
2.4619e+14,9.6922e+14,2.3788e+15,1.6109e+15,9.9825e+14,2.2707e+14,1001.8,1,47.523,47.523,94,0
2.4582e+14,9.6777e+14,2.3752e+15,1.6085e+15,9.9675e+14,2.2673e+14,1001.7,1,47.686,47.686,94,0
2.4545e+14,9.6631e+14,2.3716e+15,1.606e+15,9.9525e+14,2.2639e+14,1001.6,1,47.848,47.848,94,0
2.4508e+14,9.6486e+14,2.3681e+15,1.6036e+15,9.9375e+14,2.2605e+14,1001.5,1,48.011,48.011,94,0
2.4471e+14,9.6341e+14,2.3645e+15,1.6012e+15,9.9225e+14,2.2572e+14,1001.4,1,48.174,48.174,94,0
2.4434e+14,9.6195e+14,2.3609e+15,1.5988e+15,9.9075e+14,2.2538e+14,1001.3,1,48.337,48.337,94,0
2.4397e+14,9.605e+14,2.3573e+15,1.5964e+15,9.8925e+14,2.2504e+14,1001.1,1,48.5,48.5,94,0
2.436e+14,9.5904e+14,2.3538e+15,1.5939e+15,9.8775e+14,2.247e+14,1001,1,48.662,48.662,94,0
2.4323e+14,9.5759e+14,2.3502e+15,1.5915e+15,9.8625e+14,2.2437e+14,1000.9,1,48.825,48.825,94,0
2.4286e+14,9.5614e+14,2.3466e+15,1.5891e+15,9.8475e+14,2.2403e+14,1000.8,1,48.988,48.988,94,0
2.4249e+14,9.5468e+14,2.3431e+15,1.5867e+15,9.8325e+14,2.2369e+14,1000.7,1,49.151,49.151,94,0
2.4212e+14,9.5323e+14,2.3395e+15,1.5842e+15,9.8175e+14,2.2335e+14,1000.6,1,49.313,49.313,94,0
2.4176e+14,9.5177e+14,2.3359e+15,1.5818e+15,9.8025e+14,2.2302e+14,1000.4,1,49.476,49.476,94,0
2.4138e+14,9.503e+14,2.3323e+15,1.5794e+15,9.7873e+14,2.2267e+14,1000.3,1,49.639,49.639,94,0
2.4098e+14,9.4874e+14,2.3284e+15,1.5768e+15,9.7712e+14,2.2231e+14,1000.2,1,49.801,49.801,94,0
2.4059e+14,9.4717e+14,2.3246e+15,1.5742e+15,9.755e+14,2.2195e+14,1000.1,1,49.964,49.964,94,0
2.4019e+14,9.4561e+14,2.3208e+15,1.5716e+15,9.7389e+14,2.2158e+14,999.93,1,50.127,50.127,94,0
2.3979e+14,9.4404e+14,2.3169e+15,1.5689e+15,9.7228e+14,2.2122e+14,999.81,1,50.29,50.29,94,0
2.3939e+14,9.4248e+14,2.3131e+15,1.5663e+15,9.7066e+14,2.2086e+14,999.68,1,50.452,50.452,94,0
2.39e+14,9.4091e+14,2.3092e+15,1.5637e+15,9.6905e+14,2.2049e+14,999.55,1,50.615,50.615,94,0
2.386e+14,9.3935e+14,2.3054e+15,1.5611e+15,9.6743e+14,2.2013e+14,999.43,1,50.778,50.778,94,0
2.382e+14,9.3779e+14,2.3015e+15,1.5585e+15,9.6582e+14,2.1976e+14,999.3,1,50.941,50.941,94,0
2.3781e+14,9.3622e+14,2.2977e+15,1.5559e+15,9.6421e+14,2.194e+14,999.17,1,51.104,51.104,94,0
2.3741e+14,9.3466e+14,2.2938e+15,1.5533e+15,9.6259e+14,2.1904e+14,999.05,1,51.266,51.266,94,0
2.3701e+14,9.3309e+14,2.29e+15,1.5507e+15,9.6098e+14,2.1867e+14,998.92,1,51.429,51.429,94,0
2.3661e+14,9.3153e+14,2.2862e+15,1.5481e+15,9.5937e+14,2.1831e+14,998.79,1,51.592,51.592,94,0
2.3622e+14,9.2996e+14,2.2823e+15,1.5455e+15,9.5775e+14,2.1795e+14,998.67,1,51.755,51.755,94,0
2.3582e+14,9.284e+14,2.2785e+15,1.5429e+15,9.5614e+14,2.1758e+14,998.54,1,51.917,51.917,94,0
2.3542e+14,9.2684e+14,2.2746e+15,1.5403e+15,9.5453e+14,2.1722e+14,998.41,1,52.08,52.08,94,0
2.3502e+14,9.2527e+14,2.2708e+15,1.5377e+15,9.5291e+14,2.1686e+14,998.29,1,52.243,52.243,94,0
2.3463e+14,9.2371e+14,2.2669e+15,1.5351e+15,9.513e+14,2.1649e+14,998.16,1,52.405,52.405,94,0
2.3423e+14,9.2214e+14,2.2631e+15,1.5325e+15,9.4969e+14,2.1613e+14,998.03,1,52.568,52.568,94,0
2.3383e+14,9.2058e+14,2.2592e+15,1.5299e+15,9.4807e+14,2.1576e+14,997.91,1,52.731,52.731,94,0
2.3343e+14,9.1901e+14,2.2554e+15,1.5273e+15,9.4646e+14,2.154e+14,997.78,1,52.894,52.894,94,0
2.3304e+14,9.1745e+14,2.2516e+15,1.5247e+15,9.4485e+14,2.1504e+14,997.65,1,53.056,53.056,94,0
2.3264e+14,9.1588e+14,2.2477e+15,1.5221e+15,9.4323e+14,2.1467e+14,997.53,1,53.219,53.219,94,0
2.3224e+14,9.1432e+14,2.2439e+15,1.5195e+15,9.4162e+14,2.1431e+14,997.4,1,53.382,53.382,94,0
2.3185e+14,9.1276e+14,2.24e+15,1.5169e+15,9.4e+14,2.1395e+14,997.28,1,53.545,53.545,94,0
2.3145e+14,9.1119e+14,2.2362e+15,1.5142e+15,9.3839e+14,2.1358e+14,997.15,1,53.708,53.708,94,0
2.3105e+14,9.0963e+14,2.2323e+15,1.5116e+15,9.3678e+14,2.1322e+14,997.02,1,53.87,53.87,94,0
2.3065e+14,9.0806e+14,2.2285e+15,1.509e+15,9.3516e+14,2.1286e+14,996.9,1,54.033,54.033,94,0
2.3024e+14,9.0645e+14,2.2245e+15,1.5064e+15,9.335e+14,2.1248e+14,996.76,1,54.196,54.196,94,0
2.2982e+14,9.0478e+14,2.2204e+15,1.5036e+15,9.3178e+14,2.1209e+14,996.63,1,54.359,54.359,94,0
2.294e+14,9.0312e+14,2.2163e+15,1.5008e+15,9.3006e+14,2.1171e+14,996.5,1,54.521,54.521,94,0
2.2897e+14,9.0145e+14,2.2122e+15,1.498e+15,9.2834e+14,2.1132e+14,996.36,1,54.684,54.684,94,0
2.2855e+14,8.9978e+14,2.2081e+15,1.4952e+15,9.2662e+14,2.1093e+14,996.23,1,54.847,54.847,94,0
2.2813e+14,8.9811e+14,2.204e+15,1.4925e+15,9.249e+14,2.1054e+14,996.09,1,55.009,55.009,94,0
2.277e+14,8.9645e+14,2.2e+15,1.4897e+15,9.2318e+14,2.1015e+14,995.96,1,55.172,55.172,94,0
2.2728e+14,8.9478e+14,2.1959e+15,1.4869e+15,9.2146e+14,2.0977e+14,995.82,1,55.335,55.335,94,0
2.2686e+14,8.9311e+14,2.1918e+15,1.4841e+15,9.1974e+14,2.0938e+14,995.69,1,55.498,55.498,94,0
2.2643e+14,8.9145e+14,2.1877e+15,1.4814e+15,9.1802e+14,2.0899e+14,995.55,1,55.66,55.66,94,0
2.2601e+14,8.8978e+14,2.1836e+15,1.4786e+15,9.163e+14,2.086e+14,995.42,1,55.823,55.823,94,0
2.2559e+14,8.8811e+14,2.1795e+15,1.4758e+15,9.1458e+14,2.0822e+14,995.28,1,55.986,55.986,94,0
2.2516e+14,8.8644e+14,2.1754e+15,1.473e+15,9.1286e+14,2.0783e+14,995.15,1,56.149,56.149,94,0
2.2474e+14,8.8478e+14,2.1713e+15,1.4703e+15,9.1114e+14,2.0744e+14,995.01,1,56.312,56.312,94,0
2.2432e+14,8.8311e+14,2.1672e+15,1.4675e+15,9.0943e+14,2.0705e+14,994.88,1,56.474,56.474,94,0
2.2389e+14,8.8144e+14,2.1631e+15,1.4647e+15,9.0771e+14,2.0666e+14,994.75,1,56.637,56.637,94,0
2.2347e+14,8.7977e+14,2.159e+15,1.4619e+15,9.0599e+14,2.0628e+14,994.61,1,56.8,56.8,94,0
2.2305e+14,8.7811e+14,2.1549e+15,1.4592e+15,9.0427e+14,2.0589e+14,994.48,1,56.963,56.963,94,0
2.2262e+14,8.7644e+14,2.1508e+15,1.4564e+15,9.0255e+14,2.055e+14,994.34,1,57.125,57.125,94,0
2.222e+14,8.7477e+14,2.1467e+15,1.4536e+15,9.0083e+14,2.0511e+14,994.21,1,57.288,57.288,94,0
2.2178e+14,8.7311e+14,2.1426e+15,1.4508e+15,8.9911e+14,2.0472e+14,994.07,1,57.451,57.451,94,0
2.2135e+14,8.7144e+14,2.1385e+15,1.4481e+15,8.9739e+14,2.0434e+14,993.94,1,57.613,57.613,94,0
2.2093e+14,8.6977e+14,2.1344e+15,1.4453e+15,8.9567e+14,2.0395e+14,993.8,1,57.776,57.776,94,0
2.205e+14,8.681e+14,2.1303e+15,1.4425e+15,8.9395e+14,2.0356e+14,993.67,1,57.939,57.939,94,0
2.2008e+14,8.6644e+14,2.1262e+15,1.4397e+15,8.9223e+14,2.0317e+14,993.53,1,58.102,58.102,94,0
2.1966e+14,8.6477e+14,2.1221e+15,1.4369e+15,8.9051e+14,2.0279e+14,993.4,1,58.264,58.264,94,0
2.1923e+14,8.631e+14,2.118e+15,1.4342e+15,8.8879e+14,2.024e+14,993.26,1,58.427,58.427,94,0
2.1881e+14,8.6143e+14,2.1139e+15,1.4314e+15,8.8707e+14,2.0201e+14,993.13,1,58.59,58.59,94,0
2.1837e+14,8.597e+14,2.1097e+15,1.4285e+15,8.8528e+14,2.0161e+14,992.99,1,58.753,58.753,94,0
2.1792e+14,8.5793e+14,2.1053e+15,1.4256e+15,8.8346e+14,2.012e+14,992.85,1,58.916,58.916,94,0
2.1747e+14,8.5617e+14,2.101e+15,1.4226e+15,8.8164e+14,2.0079e+14,992.71,1,59.078,59.078,94,0
2.1703e+14,8.5441e+14,2.0967e+15,1.4197e+15,8.7982e+14,2.0038e+14,992.56,1,59.241,59.241,94,0
2.1658e+14,8.5265e+14,2.0923e+15,1.4168e+15,8.78e+14,1.9997e+14,992.42,1,59.404,59.404,94,0
2.1613e+14,8.5089e+14,2.088e+15,1.4138e+15,8.7619e+14,1.9956e+14,992.28,1,59.567,59.567,94,0
2.1568e+14,8.4912e+14,2.0837e+15,1.4109e+15,8.7437e+14,1.9915e+14,992.14,1,59.729,59.729,94,0
2.1524e+14,8.4736e+14,2.0794e+15,1.408e+15,8.7255e+14,1.9874e+14,992,1,59.892,59.892,94,0
2.1479e+14,8.456e+14,2.075e+15,1.405e+15,8.7073e+14,1.9833e+14,991.85,1,60.055,60.055,94,0
2.1434e+14,8.4384e+14,2.0707e+15,1.4021e+15,8.6892e+14,1.9792e+14,991.71,1,60.217,60.217,94,0
2.1389e+14,8.4208e+14,2.0664e+15,1.3992e+15,8.671e+14,1.975e+14,991.57,1,60.38,60.38,94,0
2.1345e+14,8.4031e+14,2.062e+15,1.3962e+15,8.6528e+14,1.9709e+14,991.43,1,60.543,60.543,94,0
2.13e+14,8.3855e+14,2.0577e+15,1.3933e+15,8.6346e+14,1.9668e+14,991.29,1,60.706,60.706,94,0
2.1255e+14,8.3679e+14,2.0534e+15,1.3903e+15,8.6165e+14,1.9627e+14,991.14,1,60.868,60.868,94,0
2.121e+14,8.3503e+14,2.0491e+15,1.3874e+15,8.5983e+14,1.9586e+14,991,1,61.031,61.031,94,0
2.1166e+14,8.3327e+14,2.0447e+15,1.3845e+15,8.5801e+14,1.9545e+14,990.86,1,61.194,61.194,94,0
2.1121e+14,8.315e+14,2.0404e+15,1.3815e+15,8.5619e+14,1.9504e+14,990.72,1,61.357,61.357,94,0
2.1076e+14,8.2974e+14,2.0361e+15,1.3786e+15,8.5438e+14,1.9463e+14,990.58,1,61.52,61.52,94,0
2.1031e+14,8.2798e+14,2.0317e+15,1.3757e+15,8.5256e+14,1.9422e+14,990.44,1,61.682,61.682,94,0
2.0987e+14,8.2622e+14,2.0274e+15,1.3727e+15,8.5074e+14,1.9381e+14,990.29,1,61.845,61.845,94,0
2.0942e+14,8.2446e+14,2.0231e+15,1.3698e+15,8.4892e+14,1.934e+14,990.15,1,62.008,62.008,94,0
2.0897e+14,8.2269e+14,2.0188e+15,1.3669e+15,8.4711e+14,1.9299e+14,990.01,1,62.171,62.171,94,0
2.0852e+14,8.2093e+14,2.0144e+15,1.3639e+15,8.4529e+14,1.9258e+14,989.87,1,62.333,62.333,94,0
2.0808e+14,8.1917e+14,2.0101e+15,1.361e+15,8.4347e+14,1.9217e+14,989.73,1,62.496,62.496,94,0
2.0763e+14,8.1741e+14,2.0058e+15,1.3581e+15,8.4165e+14,1.9176e+14,989.58,1,62.659,62.659,94,0
2.0718e+14,8.1565e+14,2.0014e+15,1.3551e+15,8.3983e+14,1.9135e+14,989.44,1,62.821,62.821,94,0
2.0673e+14,8.1388e+14,1.9971e+15,1.3522e+15,8.3802e+14,1.9094e+14,989.3,1,62.984,62.984,94,0
2.0629e+14,8.1212e+14,1.9928e+15,1.3493e+15,8.362e+14,1.9053e+14,989.16,1,63.147,63.147,94,0
2.0582e+14,8.1027e+14,1.9882e+15,1.3462e+15,8.3429e+14,1.901e+14,989.01,1,63.31,63.31,94,0
2.0535e+14,8.0842e+14,1.9837e+15,1.3431e+15,8.3238e+14,1.8967e+14,988.86,1,63.472,63.472,94,0
2.0488e+14,8.0657e+14,1.9791e+15,1.34e+15,8.3048e+14,1.8924e+14,988.71,1,63.635,63.635,94,0
2.0441e+14,8.0473e+14,1.9746e+15,1.3369e+15,8.2857e+14,1.8881e+14,988.56,1,63.798,63.798,94,0
2.0394e+14,8.0288e+14,1.9701e+15,1.3339e+15,8.2666e+14,1.8838e+14,988.41,1,63.961,63.961,94,0
2.0347e+14,8.0103e+14,1.9655e+15,1.3308e+15,8.2476e+14,1.8795e+14,988.27,1,64.123,64.123,94,0
2.03e+14,7.9918e+14,1.961e+15,1.3277e+15,8.2285e+14,1.8752e+14,988.12,1,64.286,64.286,94,0
2.0253e+14,7.9734e+14,1.9564e+15,1.3246e+15,8.2094e+14,1.8709e+14,987.97,1,64.449,64.449,94,0
2.0206e+14,7.9549e+14,1.9519e+15,1.3215e+15,8.1904e+14,1.8666e+14,987.82,1,64.612,64.612,94,0
2.0159e+14,7.9364e+14,1.9474e+15,1.3185e+15,8.1713e+14,1.8623e+14,987.67,1,64.774,64.774,94,0
2.0112e+14,7.9179e+14,1.9428e+15,1.3154e+15,8.1522e+14,1.858e+14,987.52,1,64.937,64.937,94,0
2.0065e+14,7.8994e+14,1.9383e+15,1.3123e+15,8.1332e+14,1.8537e+14,987.38,1,65.1,65.1,94,0
2.0019e+14,7.881e+14,1.9337e+15,1.3092e+15,8.1141e+14,1.8494e+14,987.23,1,65.263,65.263,94,0
1.9972e+14,7.8625e+14,1.9292e+15,1.3062e+15,8.095e+14,1.8451e+14,987.08,1,65.425,65.425,94,0
1.9925e+14,7.844e+14,1.9247e+15,1.3031e+15,8.076e+14,1.8408e+14,986.93,1,65.588,65.588,94,0
1.9878e+14,7.8255e+14,1.9201e+15,1.3e+15,8.0569e+14,1.8365e+14,986.78,1,65.751,65.751,94,0
1.9831e+14,7.8071e+14,1.9156e+15,1.2969e+15,8.0378e+14,1.8322e+14,986.63,1,65.914,65.914,94,0
1.9784e+14,7.7886e+14,1.911e+15,1.2938e+15,8.0188e+14,1.8279e+14,986.48,1,66.076,66.076,94,0
1.9737e+14,7.7701e+14,1.9065e+15,1.2908e+15,7.9997e+14,1.8236e+14,986.34,1,66.239,66.239,94,0
1.969e+14,7.7516e+14,1.902e+15,1.2877e+15,7.9807e+14,1.8193e+14,986.19,1,66.402,66.402,94,0
1.9643e+14,7.7331e+14,1.8974e+15,1.2846e+15,7.9616e+14,1.815e+14,986.04,1,66.565,66.565,94,0
1.9596e+14,7.7147e+14,1.8929e+15,1.2815e+15,7.9425e+14,1.8107e+14,985.89,1,66.728,66.728,94,0
1.9549e+14,7.6962e+14,1.8883e+15,1.2784e+15,7.9235e+14,1.8064e+14,985.74,1,66.89,66.89,94,0
1.9502e+14,7.6777e+14,1.8838e+15,1.2754e+15,7.9044e+14,1.8021e+14,985.59,1,67.053,67.053,94,0
1.9455e+14,7.6592e+14,1.8793e+15,1.2723e+15,7.8853e+14,1.7978e+14,985.45,1,67.216,67.216,94,0
1.9409e+14,7.6407e+14,1.8747e+15,1.2692e+15,7.8663e+14,1.7935e+14,985.3,1,67.379,67.379,94,0
1.9362e+14,7.6223e+14,1.8702e+15,1.2661e+15,7.8472e+14,1.7892e+14,985.15,1,67.541,67.541,94,0
1.9314e+14,7.6035e+14,1.8656e+15,1.263e+15,7.8279e+14,1.7849e+14,985,1,67.704,67.704,94,0
1.9265e+14,7.5843e+14,1.8608e+15,1.2598e+15,7.808e+14,1.7804e+14,984.84,1,67.867,67.867,94,0
1.9216e+14,7.5651e+14,1.8561e+15,1.2566e+15,7.7882e+14,1.7759e+14,984.69,1,68.03,68.03,94,0
