time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.00081922331180476,8.0344992956578e+20,3.1424657397905e+21,7.8281957191502e+21,5.3772786849039e+21,3.3722909434631e+21,8.1518226424838e+20,1983466923.1317,916.85156410815,1104.5537624429,924.88915083186,967.035108339
0.00098406797416571,8.0363257379843e+20,3.143179922735e+21,7.8299744251358e+21,5.3785007799397e+21,3.3730577704862e+21,8.1536800907786e+20,1983917822.4976,916.85156381533,1104.5537645949,924.88915335295,967.03512233629
0.0011818815689988,8.0382622559704e+20,3.1439371486919e+21,7.8318603351897e+21,5.3797965345612e+21,3.3738708204466e+21,8.155649534087e+20,1984395896.6196,916.85156346396,1104.5537675366,924.88915638709,967.03514137747
0.0014192578827986,8.0402659527627e+20,3.144720644272e+21,7.8338116757964e+21,5.381137248622e+21,3.3747120864262e+21,8.1576873678921e+20,1984890555.3063,916.85156304232,1104.5537715181,924.88916003901,967.03516701365
0.0017041094593583,8.042279088225e+20,3.1455078320578e+21,7.8357722184808e+21,5.3824842906057e+21,3.3755573301418e+21,8.1597348959881e+20,1985387543.8445,916.85156253638,1104.5537768495,924.88916443454,967.03520113697
0.00204593135123,8.0442308443408e+20,3.1462710209049e+21,7.8376729989777e+21,5.3837902787622e+21,3.3763768230041e+21,8.1617201249966e+20,1985869378.7763,916.85156192929,1104.553783907,924.88916972456,967.03524599396
0.002456117621476,8.0460419241695e+20,3.1469792042212e+21,7.839436795833e+21,5.38500215813e+21,3.3771372767429e+21,8.1635624399383e+20,1986316483.2003,916.85156120082,1104.5537931371,924.8891760897,967.03530417512
0.0029483411457712,8.0476321448667e+20,3.147601028991e+21,7.8409855247676e+21,5.3860662808671e+21,3.3778050310132e+21,8.1651803242522e+20,1986709061.2358,916.8515603267,1104.5538050597,924.88918374591,967.03537857895
0.0035390093749255,8.0489302866187e+20,3.1481086469152e+21,7.8422498299926e+21,5.3869349960406e+21,3.3783501881393e+21,8.1665013739945e+20,1987029529.4363,916.85155927783,1104.5538202719,924.88919295106,967.03547235654
0.0042478112499105,8.0498843317248e+20,3.1484817181188e+21,7.8431790555382e+21,5.3875735005494e+21,3.3787509117581e+21,8.1674727093927e+20,1987265044.5624,916.85155801926,1104.5538394561,924.88920401283,967.03558885229
0.0050983734998927,8.0504693245939e+20,3.1487104845968e+21,7.8437488998034e+21,5.3879650983319e+21,3.3789967268023e+21,8.16806896812e+20,1987409444.0684,916.85155650907,1104.5538633969,924.88921729846,967.03573156317
0.0061190481998712,8.0506900431133e+20,3.1487968148045e+21,7.8439640172451e+21,5.388112987991e+21,3.3790896412837e+21,8.168295023313e+20,1987463905.6892,916.85155469697,1104.5538930136,924.88923324643,967.03590413679
0.0073438578398454,8.0505769608536e+20,3.1487526248185e+21,7.8438540863622e+21,5.3880375613685e+21,3.3790424514121e+21,8.1681818795558e+20,1987435950.7076,916.8515525226,1104.5539294121,924.88925238085,967.03611041388
0.0088136294078145,8.0501763971691e+20,3.1485960268218e+21,7.8434642174686e+21,5.3877698131479e+21,3.3788746064943e+21,8.1677766579837e+20,1987337012.3106,916.85154991352,1104.5539739565,924.88927532865,967.03635449619
